good_id,name,value
1433270744,Зоны массажа,"Тело, Ноги, Поясница, Ягодицы"
1433270744,Особенности массажного аппарата,Работает в автомобиле
1433270744,Комплектация,Тренажер - 3шт; инструкция; упаковка
1433270744,Страна-изготовитель,Китай
1433270744,"Вид массажа
","Вибрационный, Антицеллюлитный, Миостимулирующий, Оздоровительный, Разминание, Расслабляющий"
519875964,Артикул,519875964
519875964,Тип,Миостимулятор
519875964,Цвет,"Белый, черный"
519875964,Зоны массажа,"Шея, Поясница, Плечи, Ноги"
519875964,Особенности массажного аппарата,Работает в автомобиле
519875964,Количество программ/режимов,6
519875964,Вид питания,Сменная батарея
519875964,Упаковка,Картонная коробка
519875964,Страна-изготовитель,Китай
519875964,"Вид массажа
","Акупунктурный, Импульсный, Миостимулирующий, Оздоровительный, Расслабляющий"
519875964,Комплектация,"Массажер - 1 шт, батарейки ААА - 2шт., электроды - 2 шт., провод для электродов - 1 шт., упаковка"
577855609,Артикул,577855609
577855609,Тип,Миостимулятор
577855609,Цвет,Черный
577855609,Вид массажа,"Импульсный, Вибрационный"
577855609,Зоны массажа,"Ноги, Плечи, Руки"
577855609,Особенности массажного аппарата,Таймер
577855609,Материал корпуса,"Полиуретан, Пластик"
577855609,Вид питания,От сети 220В
577855609,"Мощность массажера, Вт",12
577855609,Комплектация,"Массажер, регулируемый ремень, блок питания, инструкция"
1887627664,Артикул,1887627664
1887627664,Тип,Миостимулятор
1887627664,Бренд,Beurer
1887627664,Цвет,Размер S/M (обхват талии до 90 см)
1887627664,Зоны массажа,"Тело, Поясница, Спина, Ягодицы"
1887627664,"Максимальный рост пользователя, см",215
1887627664,Материал корпуса,"ABS пластик, Текстиль"
1887627664,Количество программ/режимов,6
1887627664,Вид питания,"Встроенный аккумулятор, От порта USB"
1887627664,"Мощность массажера, Вт",30
1887627664,"Фактический размер товара, см",90
1887627664,Упаковка,Картонная коробка
1887627664,Страна-изготовитель,Китай (Тайвань)
1887627664,Гарантийный срок,1 год
1887627664,"Вид массажа
","Вибрационный, Миостимулирующий, Антицеллюлитный, Лечебный, Разминание, Импульсный"
1887627664,Особенности массажного аппарата,"Регулировка по размеру, Работает в автомобиле, Таймер, Подогрев, Ручные программы, Русификация, Съемные части"
1887627664,Комплектация,EMS - тренажер для пресса (пояс) - 1шт; Рацион питания для похудения на 2000 ккал; Программа тренировок для мужчин; Программа тренировок для женщин; Инструкция на русском языке; Индикатор - 1 шт; Зарядное устройство (USB - Charging кабель) - 1 шт; Опрыскиватель массажера (распылитель) - 1шт;
1654397809,Артикул,1654397809
1654397809,Тип,Миостимулятор
1654397809,Цвет,12Pcs
1654397809,Зоны массажа,Поясница
801383554,Артикул,801383554
801383554,Тип,Миостимулятор
801383554,Зоны массажа,Тело
801383554,Страна-изготовитель,Китай
1679940081,Артикул,1679940081
1679940081,Тип,Миостимулятор
1679940081,Цвет,Белое
1679940081,Зоны массажа,"Поясница, Плечи, Ягодицы, Тело, Ноги, Руки"
1679940081,Особенности массажного аппарата,"Пульт ДУ, Подогрев, Съемные части, Ручные программы"
1679940081,Материал корпуса,Металл
1679940081,Количество программ/режимов,10
1679940081,Вид питания,"От сети 220В, Внешний источник питания"
1679940081,"Мощность массажера, Вт",45
1679940081,"Напряжение, В",220
1679940081,Упаковка,Картонная коробка
1679940081,Страна-изготовитель,Китай
1679940081,"Вид массажа
","Рефлекторный, Расслабляющий, Миостимулирующий, Лимфодренажный, Лечебный, Импульсный"
1679940081,Комплектация,Ведущий 1 2 пары квадратных электродных накладок 1 пара круглых нашивок 1 пара массажных перчаток инструкция 1 карта меридианов Зонд Daikin 1 3 выходные линии 1 меридиональная щетка адаптер питания 1 пульт дистанционного управления Обучающее видео 3 ремешка Зонд для красоты 1 маска для глаз 5 флаконов эфирных масел 1 массажный крем 1 пара массажных тапочек
1671479921,Артикул,1671479921
1671479921,Тип,Миостимулятор
1671479921,Цвет,Черно-белый
1671479921,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Спина, Тело"
1671479921,Особенности массажного аппарата,"Русификация, Таймер, Ручные программы"
1671479921,Материал корпуса,"Силикон, Полипропилен"
1671479921,Количество программ/режимов,4
1671479921,Вид питания,"От сети 220В, Сменная батарея"
1671479921,"Мощность массажера, Вт",5
1671479921,"Напряжение, В",4.5
1671479921,"Фактический размер товара, см",80*55*3
1671479921,Упаковка,Картонная коробка
1671479921,Комплектация,электрод/липучка - 20шт.
1671479921,Страна-изготовитель,Китай
1671479921,"Вид массажа
","Антицеллюлитный, Импульсный, Лечебный, Миостимулирующий, Расслабляющий, Оздоровительный"
1916419490,Артикул,1916419490
1916419490,Тип,Миостимулятор
1916419490,Бренд,YUNCHI
1916419490,Цвет,"Черный, белый"
1916419490,Вид массажа,Миостимулирующий
1916419490,Зоны массажа,"Руки, Плечи, Тело, Шея, Ноги"
1916419490,Особенности массажного аппарата,"Подогрев, Таймер"
1916419490,"Максимальный рост пользователя, см",240
1916419490,Материал корпуса,ABS пластик
1916419490,Количество программ/режимов,5
1916419490,Вид питания,Встроенный аккумулятор
1916419490,"Мощность массажера, Вт",240
1916419490,"Напряжение, В",100
1916419490,"Фактический размер товара, см",31*23*10
1916419490,Упаковка,Bag-in-Box
1916419490,Страна-изготовитель,Китай
1916419490,Гарантийный срок,1год
1916419490,Комплектация,терапии *1 зонд * 1 Гель *1 Вилка * 1 Руководство пользователя *1
1633531038,Артикул,1633531038
1633531038,Тип,Миостимулятор
1633531038,Цвет,20
1633531038,Вид массажа,"Акупунктурный, Вибрационный, Импульсный, Миостимулирующий"
1633531038,Зоны массажа,"Зона декольте, Ноги, Руки, Тело, Поясница, Плечи"
1633531038,Особенности массажного аппарата,Ручные программы
1633531038,Материал корпуса,ABS пластик
1633531038,Количество программ/режимов,8
1633531038,Вид питания,От порта USB
1633531038,"Напряжение, В",5
1633531038,"Фактический размер товара, см",6
1633531038,Упаковка,Easy pack
1633531038,Страна-изготовитель,Китай
1633531038,Гарантийный срок,365
1680933099,Артикул,1680933099
1680933099,Тип,Миостимулятор
1680933099,Цвет,Пластырь-20
1680933099,Вид массажа,"Антицеллюлитный, Вибрационный, Импульсный, Миостимулирующий"
1680933099,Зоны массажа,"Ноги, Тело, Поясница, Плечи"
1680933099,Особенности массажного аппарата,"Русификация, Ручные программы, Таймер"
1680933099,"Максимальный рост пользователя, см",220
1680933099,Материал корпуса,ABS пластик
1680933099,Количество программ/режимов,5
1680933099,Вид питания,"Сменная батарея, Внешний источник питания"
1680933099,"Мощность массажера, Вт",10
1680933099,"Напряжение, В",220
1680933099,Упаковка,"Бумажная обертка, Бумажный пакет"
1680933099,Страна-изготовитель,Китай
1680933099,Комплектация,Терапевтические тапочки - 1 шт.;Электроды (патчи) - 4 шт.;Подставка для патчей - 1 шт.;Шнуры электоды - 2 шт.;Блок питания;Инструкция; Аппарат;
1619307147,Артикул,1619307147
1619307147,Тип,Миостимулятор
1619307147,Цвет,5*Оранжевый массажный пластырь
1619307147,Вид массажа,"Акупунктурный, Вибрационный, Импульсный, Миостимулирующий"
1619307147,Зоны массажа,"Зона декольте, Ноги, Руки, Тело, Поясница, Плечи"
1619307147,Особенности массажного аппарата,Ручные программы
1619307147,Материал корпуса,ABS пластик
1619307147,Количество программ/режимов,8
1619307147,Вид питания,От порта USB
1619307147,"Напряжение, В",5
1619307147,"Фактический размер товара, см",6
1619307147,Упаковка,Easy pack
1619307147,Страна-изготовитель,Китай
1619307147,Гарантийный срок,365
1765478943,Артикул,1765478943
1765478943,Тип,Миостимулятор
1765478943,Зоны массажа,Плечи
1765478943,Особенности массажного аппарата,Пульт ДУ
1765478943,Материал корпуса,ABS пластик
1765478943,Количество программ/режимов,8
1765478943,Вид питания,От порта USB
1765478943,"Напряжение, В",3.3
1765478943,Упаковка,Slim Case
1765478943,Страна-изготовитель,Китай
1765478943,Гарантийный срок,6 месяцев
1663857543,Артикул,1663857543
1663857543,Тип,Миостимулятор
1663857543,Зоны массажа,"Плечи, Поясница, Тело, Шея, Ягодицы, Руки"
1663857543,Особенности массажного аппарата,"Пульт ДУ, Работает в автомобиле, Ручные программы, Таймер"
1663857543,Материал корпуса,ABS пластик
1663857543,Количество программ/режимов,8
1663857543,Вид питания,"От порта USB, Сменная батарея"
1663857543,"Напряжение, В",3.3
1663857543,Упаковка,Slim Case
1663857543,Страна-изготовитель,Китай
1663857543,Гарантийный срок,6 месяцев
1663857543,"Вид массажа
","Вибрационный, Импульсный, Лечебный, Миостимулирующий, Расслабляющий, Рефлекторный"
1663857543,Комплектация,Массажер - 1шт. Блокуправления - 1шт. Пульт дистанционного управления - 1шт. USB-кабель зарядки – 1шт.
1620352472,Артикул,1620352472
1620352472,Тип,Миостимулятор
1620352472,Цвет,Массажер с пультом
1620352472,Вид массажа,"Вибрационный, Миостимулирующий"
1620352472,Зоны массажа,"Тело, Шея, Поясница, Плечи, Ягодицы"
1620352472,Особенности массажного аппарата,Ручные программы
1620352472,Материал корпуса,"ABS пластик, Пластик"
1620352472,Количество программ/режимов,8
1620352472,Вид питания,"От порта USB, Сменный аккумулятор (нет в комплекте)"
1620352472,"Напряжение, В",5
1620352472,"Фактический размер товара, см",14.5*6.5
1620352472,Комплектация,1 Massager 1 Massage pad
1620352472,Страна-изготовитель,Китай
530183845,Артикул,530183845
530183845,Тип,Миостимулятор
530183845,Цвет,Белый
530183845,Вид массажа,Миостимулирующий
530183845,Зоны массажа,"Тело, Ноги, Руки, Поясница, Плечи, Лицо"
530183845,Особенности массажного аппарата,"Ручные программы, Таймер"
530183845,"Максимальный рост пользователя, см",220
530183845,Количество программ/режимов,11
530183845,Вид питания,От сети 220В
530183845,"Напряжение, В",220
530183845,Упаковка,"Коробка, Пластиковый лоток"
530183845,Страна-изготовитель,Китай
530183845,Гарантийный срок,12 месяцев
530183845,Комплектация,Многофункциональный блок управления - 1шт Аксессуары: массажные пластины - 2 пары Джок-электроды - 1 пара Провода - 2шт Светодиодная гарнитура -1 шт Сетевой адаптер -1шт Зажим-клипса -1шт Маска - 1шт Руководство по эксплуатации - 1шт
1225948742,Артикул,1225948742
1225948742,Тип,Миостимулятор
1225948742,Вид массажа,Миостимулирующий
1225948742,Зоны массажа,"Тело, Шея, Ноги"
1225948742,Материал корпуса,Пластик
1225948742,Количество программ/режимов,8
1225948742,Вид питания,Встроенный аккумулятор
1225948742,Упаковка,Пакет
1225948742,Страна-изготовитель,Китай
1225948742,Комплектация,"Проводник ""Бабочка"" с гелевыми патчами - 1 шт. Массажер миостимулятор - 1 шт. USB шнур - 1 шт."
1717046434,Артикул,1717046434
1717046434,Тип,Миостимулятор
1717046434,Цвет,Серый
1717046434,Вид массажа,Акупунктурный
1717046434,Зоны массажа,Лицо
1717046434,Особенности массажного аппарата,Съемные части
1717046434,Материал корпуса,Пластик
1717046434,Количество программ/режимов,1
1717046434,Вид питания,Встроенный аккумулятор
1717046434,Комплектация,Аппарат для улучшения сна
1717046434,Страна-изготовитель,Китай
2219719516,Артикул,2219719516
2219719516,Тип,Миостимулятор
2219719516,Цвет,"Салатовый, прозрачный"
2219719516,Вид массажа,"Миостимулирующий, Оздоровительный"
2219719516,Зоны массажа,Тело
2219719516,Материал корпуса,Биопластик
2219719516,Страна-изготовитель,Великобритания
2219719516,Комплектация,"Тренажер EmbaGYN Tenscare - 1 шт. Соединительные провода - 1 шт. Вагинальный зонд со съемным указателем - 1 шт. Батарейки АА 1,5 В – 2 шт. Чехол для хранения - 1 шт. Гель-смазка на водной основе JUST GLIDE 200 мл. - 1 шт. Инструкция - 1 шт. Упаковка - 1 шт."
1570679461,Артикул,1570679461
1570679461,Тип,Миостимулятор
1570679461,Цвет,Черно-белый
1570679461,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Спина, Тело"
1570679461,Особенности массажного аппарата,"Русификация, Таймер, Ручные программы"
1570679461,Материал корпуса,"Силикон, Полипропилен"
1570679461,Количество программ/режимов,4
1570679461,Вид питания,"От сети 220В, Сменная батарея"
1570679461,"Мощность массажера, Вт",5
1570679461,"Напряжение, В",4.5
1570679461,"Фактический размер товара, см",80*55*3
1570679461,Упаковка,Картонная коробка
1570679461,Комплектация,электрод/липучка - 20шт.
1570679461,Страна-изготовитель,Китай
1570679461,"Вид массажа
","Антицеллюлитный, Импульсный, Лечебный, Миостимулирующий, Расслабляющий, Оздоровительный"
1401836118,Артикул,1401836118
1401836118,Тип,Миостимулятор
1401836118,Цвет,Белый
1401836118,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Спина, Тело"
1401836118,Особенности массажного аппарата,"Русификация, Таймер, Ручные программы"
1401836118,Материал корпуса,HPL пластик
1401836118,Количество программ/режимов,4
1401836118,Вид питания,"От сети 220В, Сменная батарея"
1401836118,"Мощность массажера, Вт",5
1401836118,"Напряжение, В",4.5
1401836118,"Фактический размер товара, см",150*10*5
1401836118,Упаковка,Картонная коробка
1401836118,Страна-изготовитель,Китай
1401836118,"Вид массажа
","Антицеллюлитный, Импульсный, Лечебный, Миостимулирующий, Расслабляющий, Оздоровительный"
1401836118,Комплектация,мио стимулятор - 1шт. блок питания - 1 шт. электрод/липучка - 16шт. перчатки 1 пара. тапочки 1 пара.
1865486783,Артикул,1865486783
1865486783,Тип,Миостимулятор
1865486783,Цвет,Suit Core Belt (L)
1865486783,Вид массажа,Миостимулирующий
1865486783,Зоны массажа,"Тело, Поясница"
1865486783,Материал корпуса,"Нейлон, Металл"
1865486783,Количество программ/режимов,2
1865486783,"Фактический размер товара, см",76/85 x 23
1865486783,Страна-изготовитель,Китай
1865486783,Гарантийный срок,1 год
1865486783,Комплектация,Основной блок; контроллер с USB-кабелем для зарядки (Type-C); бутылка-пульверизатор; сетчатый мешок для стирки; чехол; руководство по безопасности; краткое руководство
1672864291,Артикул,1672864291
1672864291,Тип,Миостимулятор
1672864291,Цвет,Массажер 2 с контролем
1672864291,Вид массажа,"Вибрационный, Миостимулирующий"
1672864291,Зоны массажа,"Ноги, Шея, Поясница, Плечи"
1672864291,Особенности массажного аппарата,Ручные программы
1672864291,"Максимальный рост пользователя, см",220
1672864291,Материал корпуса,ABS пластик
1672864291,Количество программ/режимов,8
1672864291,Вид питания,"Встроенный аккумулятор, От порта USB"
1672864291,"Напряжение, В",3.7
1672864291,Упаковка,"Бумажная обертка, Бумажный пакет"
1672864291,Комплектация,"Упаковочная коробка, хост, наклейки, кабель для зарядки."
1672864291,Страна-изготовитель,Китай
1672864291,Гарантийный срок,7 дней
801383592,Артикул,801383592
801383592,Тип,Миостимулятор
801383592,Зоны массажа,Тело
801383592,Страна-изготовитель,Китай
1760944998,Артикул,1760944998
1760944998,Тип,Миостимулятор
1760944998,Цвет,Синий серебристый，синий
1760944998,Зоны массажа,"Тело, Шея, Ягодицы, Поясница, Плечи, Ноги"
1760944998,Особенности массажного аппарата,"Подогрев, Ручные программы"
1760944998,Материал корпуса,ABS пластик
1760944998,Количество программ/режимов,5
1760944998,Вид питания,От сети 220В
1760944998,"Мощность массажера, Вт",200
1760944998,"Напряжение, В",220
1760944998,"Фактический размер товара, см",37x33x20
1760944998,Упаковка,Картонная коробка
1760944998,Страна-изготовитель,Китай
1760944998,"Вид массажа
","Миостимулирующий, Расслабляющий, Рефлекторный, Перкусионный, Лечебный"
1760944998,Комплектация,1.1 главный прибор 2.1 ручка управления 3.7 рабочих зондов 4.1 шнур питания 5.Вешалка для ручек 1 6.1 стойка для зондов
1422596613,Артикул,1422596613
1422596613,Тип,Миостимулятор
1422596613,Цвет,Серебро，1
1422596613,Зоны массажа,"Ноги, Плечи, Поясница, Тело, Шея, Ягодицы"
1422596613,Особенности массажного аппарата,"Подогрев, Ручные программы"
1422596613,"Мощность массажера, Вт",90
1422596613,"Напряжение, В",220
1422596613,"Фактический размер товара, см",42*34*12
1422596613,Упаковка,Картонная шкатулка
1422596613,Страна-изготовитель,Китай
1422596613,Комплектация,"7 рабочих головок, 4 защитных чехла для рабочих головок, хост, шнур питания, инструкция，3 мягкие резиновые головки"
1654397898,Артикул,1654397898
1654397898,Тип,Миостимулятор
1654397898,Цвет,18Pcs
1654397898,Зоны массажа,Поясница
1332788873,Артикул,1332788873
1332788873,Тип,Миостимулятор
1332788873,Бренд,Ergonova
1332788873,Цвет,Белый
1332788873,Вид массажа,"Рефлекторный, Миостимулирующий, Импульсный"
1332788873,Зоны массажа,"Ноги, Поясница, Руки, Спина, Тело, Ягодицы"
1332788873,Особенности массажного аппарата,"Пульт ДУ, Русификация, Съемные части, Таймер"
1332788873,Материал корпуса,ABS пластик
1332788873,Количество программ/режимов,20
1332788873,Вид питания,Сменный аккумулятор
1332788873,"Мощность массажера, Вт",5
1332788873,"Напряжение, В",220
1332788873,"Фактический размер товара, см","36.5x36.5x6,85"
1332788873,Упаковка,Картонная коробка
1332788873,Страна-изготовитель,Китай
1332788873,Гарантийный срок,1 год
1332788873,Комплектация,"Массажер, электродные провода, электроды, 2 батарейки - AAA, 3 батарейки - AA."
1715515660,Артикул,1715515660
1715515660,Тип,Миостимулятор
1715515660,Цвет,Синий с черным
1715515660,Вид массажа,"Миостимулирующий, Импульсный, Вибрационный"
1715515660,Зоны массажа,"Плечи, Руки, Тело, Поясница, Шея, Ягодицы"
1715515660,Особенности массажного аппарата,Таймер
1715515660,"Максимальный рост пользователя, см",200
1715515660,Материал корпуса,ABS пластик
1715515660,Количество программ/режимов,8
1715515660,Вид питания,Встроенный аккумулятор
1715515660,"Мощность массажера, Вт",3.7
1715515660,"Напряжение, В",4
1715515660,"Фактический размер товара, см",15
1715515660,Упаковка,Картонная коробка
1715515660,Комплектация,массажер-1 шт кабель зарядки-1 шт инструкция- 1 шт
1715515660,Страна-изготовитель,Китай
1910746783,Артикул,1910746783
1910746783,Тип,Миостимулятор
1910746783,Цвет,3D массажер для ног оранжевый цвет
1910746783,Вид массажа,Миостимулирующий
1910746783,Зоны массажа,Ноги
1910746783,Особенности массажного аппарата,"Съемные части, Пульт ДУ"
1910746783,Материал корпуса,ABS пластик
1910746783,Количество программ/режимов,8
1910746783,Вид питания,Встроенный аккумулятор
1910746783,"Напряжение, В",3.3
1910746783,Упаковка,Bag-in-Box
1910746783,Страна-изготовитель,Китай
1910746783,Гарантийный срок,180небо
1910746783,Комплектация,Массажер Pad - 1шт. Блокуправления - 1шт. USB-кабель зарядки – 1шт. Сенсорный патч – 1шт. Дистанционное управление – 1шт. USB -1шт.
1620540247,Артикул,1620540247
1620540247,Тип,Миостимулятор
1620540247,Цвет,Серый
1620540247,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Шея, Ягодицы"
1620540247,Особенности массажного аппарата,"Ручные программы, Сканирование тела"
1620540247,Материал корпуса,ABS пластик
1620540247,Количество программ/режимов,12
1620540247,Вид питания,"Внешний источник питания, От сети 220В"
1620540247,"Мощность массажера, Вт",100
1620540247,"Напряжение, В",220
1620540247,"Фактический размер товара, см",20*14.5*6.5
1620540247,Комплектация,"Инструменты, 14 видов массажных головок"
1620540247,Страна-изготовитель,Китай
1620540247,"Вид массажа
","Рефлекторный, Расслабляющий, Оздоровительный, Миостимулирующий, Лимфодренажный, Лечебный"
1760959293,Артикул,1760959293
1760959293,Тип,Миостимулятор
1760959293,Цвет,Белое
1760959293,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Тело, Ягодицы"
1760959293,Особенности массажного аппарата,"Сканирование тела, Ручные программы"
1760959293,Материал корпуса,ABS пластик
1760959293,Вид питания,"От сети 220В, Внешний источник питания"
1760959293,"Мощность массажера, Вт",350
1760959293,"Напряжение, В",220
1760959293,Упаковка,Картонная коробка
1760959293,Комплектация,Основное оборудование
1760959293,Страна-изготовитель,Китай
1760959293,"Вид массажа
","Вибрационный, Перкусионный, Рефлекторный, Расслабляющий, Лечебный"
1771874596,Артикул,1771874596
1771874596,Тип,Миостимулятор
1771874596,Цвет,Черный
1771874596,Зоны массажа,"Шея, Ноги, Поясница, Тело"
1771874596,Страна-изготовитель,Китай
1976166729,Артикул,1976166729
1976166729,Тип,Миостимулятор
1976166729,Вид массажа,"Вакуумный, Рефлекторный, Вибрационный"
1976166729,Зоны массажа,"Ягодицы, Зона декольте"
1976166729,"Максимальный рост пользователя, см",200
1976166729,Материал корпуса,ABS пластик
1976166729,Количество программ/режимов,1
1976166729,Вид питания,Встроенный аккумулятор
1976166729,"Мощность массажера, Вт",10
1976166729,"Напряжение, В",220
1976166729,"Фактический размер товара, см",28*17*17
1976166729,Упаковка,Картонный бокс + DigiPak
1976166729,Комплектация,Прибор + пульт дистанционного управления
1976166729,Страна-изготовитель,Китай
1976166729,Гарантийный срок,90 дней
1976166729,Цвет,Электрический тренажер для мышц унисекс - перезаряжаемая версия
1976166729,Особенности массажного аппарата,"Работает в автомобиле, Ручные программы, Сканирование тела, Пульт ДУ, Подогрев"
1655493326,Артикул,1655493326
1655493326,Тип,Миостимулятор
1655493326,Цвет,Черный
1655493326,Вид массажа,"Вибрационный, Импульсный, Лимфодренажный, Перкусионный"
1655493326,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Спина, Тело"
1655493326,Особенности массажного аппарата,Ручные программы
1655493326,Материал корпуса,ABS пластик
1655493326,Количество программ/режимов,30
1655493326,Вид питания,Встроенный аккумулятор
1655493326,"Мощность массажера, Вт",50
1655493326,"Напряжение, В",220
1655493326,"Фактический размер товара, см",25*22*9
1655493326,Упаковка,Сумка-чехол
1655493326,Страна-изготовитель,Китай
1655493326,Гарантийный срок,6 месяцев
1655493326,Комплектация,Перкуссионный массажер - 1 шт. Насадки - 6 шт. Зарядное устройство - 1 шт. Инструкция - 1 шт. Кейс - 1 шт.
1416990601,Артикул,1416990601
1416990601,Тип,Миостимулятор
1416990601,Цвет,Массажер для ног
1416990601,Зоны массажа,Ноги
1416990601,Особенности массажного аппарата,Ручные программы
1416990601,Материал корпуса,ПВХ (поливинилхлорид)
1416990601,Количество программ/режимов,8
1416990601,Вид питания,Встроенный аккумулятор
1416990601,"Напряжение, В",4
1416990601,"Фактический размер товара, см",28х35х1
1416990601,Упаковка,Картонная коробка
1416990601,Страна-изготовитель,Китай
1416990601,"Вид массажа
","Акупунктурный, Импульсный, Миостимулирующий, Оздоровительный, Расслабляющий"
1416990601,Комплектация,"Коврик массажный, блок управления, шнур USB, инструкция на русском языке"
491270294,Артикул,491270294
491270294,Тип,Миостимулятор
491270294,Цвет,Черный
491270294,Зоны массажа,Ноги
491270294,Материал корпуса,"Металл, Пластик"
491270294,"Напряжение, В",3
491270294,"Фактический размер товара, см",30 Х 30 Х 3
491270294,Комплектация,"Массажер для ног, руководство по эксплуатации, упаковка."
491270294,Страна-изготовитель,Китай
491270294,Гарантийный срок,6 месяцев
1837400685,Артикул,1837400685
1837400685,Тип,Миостимулятор
1837400685,Цвет,Черный
1837400685,Вид массажа,"Импульсный, Лечебный, Миостимулирующий"
1837400685,Зоны массажа,Ноги
1837400685,Особенности массажного аппарата,Работает в автомобиле
1837400685,Материал корпуса,Нейлон
1837400685,Количество программ/режимов,8
1837400685,Вид питания,"От порта USB, Встроенный аккумулятор"
1837400685,"Мощность массажера, Вт",24
1837400685,"Напряжение, В",3.7
1837400685,"Фактический размер товара, см",29*27*1.5
1837400685,Страна-изготовитель,Китай
1837400685,Гарантийный срок,гарантия Озон
1837400685,Комплектация,"коврик-миостимулятор, блок управления, провод зарядки USB, пульт управления"
1758966661,Артикул,1758966661
1758966661,Тип,Миостимулятор
1758966661,Бренд,YUNCHI
1758966661,Цвет,Светло-бежевый
1758966661,Зоны массажа,"Плечи, Шея, Поясница, Ноги, Тело, Руки"
1758966661,Особенности массажного аппарата,"Таймер, Ручные программы"
1758966661,"Максимальный рост пользователя, см",200
1758966661,Материал корпуса,ABS пластик
1758966661,Количество программ/режимов,3
1758966661,Вид питания,От сети 220В
1758966661,"Мощность массажера, Вт",25
1758966661,"Напряжение, В",15
1758966661,"Фактический размер товара, см",24X24X11
1758966661,Упаковка,Bag-in-Box
1758966661,Страна-изготовитель,Китай
1758966661,Гарантийный срок,1 год
1758966661,"Вид массажа
","Оздоровительный, Вибрационный, Расслабляющий, Лечебный, Лимфодренажный, Миостимулирующий"
1758966661,Комплектация,Ультразвуковой физиотерапевтический массажный прибор*1 Гель*1 Адаптер*1 Зонд*1 Сумка*1
1109272906,Артикул,1109272906
1109272906,Тип,Миостимулятор
1109272906,Цвет,Черный
1109272906,Вид массажа,Миостимулирующий
1109272906,Зоны массажа,Ноги
1109272906,Особенности массажного аппарата,Таймер
1109272906,"Максимальный рост пользователя, см",200
1109272906,Материал корпуса,Силикон
1109272906,Количество программ/режимов,8
1109272906,Вид питания,От порта USB
1109272906,"Фактический размер товара, см",30х29
1109272906,Упаковка,Картонная коробка
1109272906,Комплектация,Коробка Пульт массажный коврик
1109272906,Страна-изготовитель,Китай
1109272906,Гарантийный срок,14 дней
1433270599,Артикул,1433270599
1433270599,Тип,Миостимулятор
1433270599,Цвет,Черный
1433270599,Зоны массажа,"Ягодицы, Поясница, Тело, Ноги, Руки"
1433270599,Особенности массажного аппарата,Работает в автомобиле
1433270599,Количество программ/режимов,6
1433270599,Вид питания,Сменная батарея
1433270599,Комплектация,Тренажер - 3шт; инструкция; упаковка
1433270599,Страна-изготовитель,Китай
1433270599,"Вид массажа
","Антицеллюлитный, Вибрационный, Миостимулирующий, Разминание, Оздоровительный"
2024372646,Артикул,2024372646
2024372646,Тип,Миостимулятор
2024372646,Бренд,YUNCHI
2024372646,Цвет,"Черный матовый, белый, серебристый"
2024372646,Вид массажа,"Миостимулирующий, Разминание, Расслабляющий"
2024372646,Зоны массажа,"Плечи, Руки, Ноги, Тело"
2024372646,Особенности массажного аппарата,Подогрев
2024372646,"Максимальный рост пользователя, см",230
2024372646,Материал корпуса,ABS пластик
2024372646,Количество программ/режимов,6
2024372646,Вид питания,Встроенный аккумулятор
2024372646,"Мощность массажера, Вт",25
2024372646,"Напряжение, В",240
2024372646,"Фактический размер товара, см",23*23*10
2024372646,Упаковка,Bag-in-Box
2024372646,Комплектация,Физиотерапевтический аппарат
2024372646,Страна-изготовитель,Китай
2024372646,Гарантийный срок,1
515985557,Артикул,515985557
515985557,Тип,Миостимулятор
515985557,Вид массажа,"Вибрационный, Расслабляющий, Антицеллюлитный"
515985557,Зоны массажа,"Ноги, Поясница, Тело, Ягодицы"
515985557,Количество программ/режимов,5
515985557,"Напряжение, В",220
515985557,Упаковка,Картонная коробка
515985557,Комплектация,"Пояс, пульт, чехол-сумка, блок питания"
515985557,Страна-изготовитель,Китай
1866614671,Артикул,1866614671
1866614671,Тип,Миостимулятор
1866614671,Цвет,Белый
1866614671,Вид массажа,Импульсный
1866614671,Зоны массажа,Руки
1866614671,Материал корпуса,ABS пластик
1866614671,Количество программ/режимов,2
1866614671,Вид питания,Встроенный аккумулятор
1866614671,"Фактический размер товара, см",6.5х4х3.5
1866614671,Комплектация,"прибор, кабель зарядки, инструкция"
979821849,Артикул,979821849
979821849,Тип,Миостимулятор
979821849,Цвет,Черный
979821849,Зоны массажа,"Тело, Ноги, Поясница, Ягодицы"
979821849,Особенности массажного аппарата,Работает в автомобиле
979821849,Комплектация,Тренажер - 3шт; инструкция; упаковка
979821849,Страна-изготовитель,Китай
979821849,"Вид массажа
","Вибрационный, Антицеллюлитный, Миостимулирующий, Оздоровительный, Разминание, Расслабляющий"
1489515907,Артикул,1489515907
1489515907,Тип,Миостимулятор
1489515907,Цвет,Голубой
1489515907,Вид массажа,Миостимулирующий
1489515907,Зоны массажа,Тело
1489515907,Особенности массажного аппарата,Ручные программы
1489515907,Материал корпуса,ABS пластик
1489515907,Количество программ/режимов,8
1489515907,Вид питания,"Встроенный аккумулятор, От порта USB"
1489515907,"Фактический размер товара, см",94*40
1489515907,Упаковка,Бумажная обертка
1489515907,Страна-изготовитель,Китай
